Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
MKR,2021-02-27,2055.1726081375,1952.4217051175,2081.9407853609,1952.3613815259
MKR,2021-02-28,2025.4405989086,1978.4088557483,2050.657117284,1788.9744269881
MKR,2021-03-01,2146.2861652915,2040.4788297209,2260.1854352629,2026.2788450441
MKR,2021-03-02,2144.9719702771,2173.2594488588,2295.0413300623,2095.3003218607
MKR,2021-03-03,2240.1968140709,2169.7433508763,2360.145712281,2160.7029339645
MKR,2021-03-04,2129.5259392962,2197.6685126288,2237.2087731792,2050.8371805901
MKR,2021-03-05,2106.3905682626,2196.1238942694,2196.1674203327,2041.8867902246
MKR,2021-03-06,2238.8732573447,2059.0560977939,2329.7465034626,2044.7235423703
MKR,2021-03-07,2230.8252801814,2249.6271721676,2263.4156010502,2163.9628187697
MKR,2021-03-08,2146.4695043162,2256.4702380889,2267.8415635678,2062.7601862304
MKR,2021-03-09,2232.1157488105,2193.6855833245,2270.8317596465,2141.3655309022
MKR,2021-03-10,2291.6657500224,2265.3779755128,2322.411475821,2172.779629701
MKR,2021-03-11,2262.8278840264,2252.6794913068,2292.8684401838,2114.1670017064
MKR,2021-03-12,2122.7272229511,2230.9579864135,2296.6056960287,2093.0337861412
MKR,2021-03-13,2162.0807742365,2134.7848318929,2228.4544590028,2082.1404151792
MKR,2021-03-14,2092.0632260028,2171.5186983707,2201.5198020321,2057.457269119
MKR,2021-03-15,2013.4975620534,2042.9366247952,2124.8025291299,1935.4760537773
MKR,2021-03-16,2041.3326333415,1996.9584853001,2110.759286866,1930.2237089088
MKR,2021-03-17,2118.0678881533,2071.2015399473,2168.728816211,2036.6821394234
MKR,2021-03-18,2124.8420679636,2109.0434870214,2191.4075194922,2100.4979217613
MKR,2021-03-19,2119.7271501666,2117.3863409475,2126.3344993708,2065.1133286196
